Training Iteration	Loss
138	0.6784760980994445
139	0.6784669418106469
140	0.6784351851523011
141	0.6783677378447004
142	0.678365283758008
143	0.6783826648676342
144	0.6784009723495537
145	0.6784009723495537
146	0.6783826628275517
147	0.6784143013893337
148	0.6783418794907012
149	0.6784288784521941
150	0.6784064019366371
151	0.6783492281511566
152	0.6783615447256216
153	0.6783327188239328
154	0.6783655776909077
155	0.6783695592641861
156	0.6783421001952603
157	0.6783513530982899
158	0.6783789075537747
159	0.6783697564941542
160	0.6783697564941542
161	0.6783697564941542
162	0.6783605026452135
163	0.6783605026452135
164	0.6783879636897114
165	0.6784012891456479
166	0.6784197987153331
167	0.6784106480670071
168	0.6783973221997761
169	0.6783881726528525
170	0.6784106480670071
171	0.6784197987153331
172	0.6784197987153331
173	0.6784197987153331
174	0.6783973221997761
175	0.6784197987153331
176	0.6784197987153331
177	0.6784197987153331
178	0.6784197987153331
179	0.6783973221997761
180	0.6783973221997761
181	0.6783881726528525
182	0.6783973221997761
183	0.6783973221997761
184	0.6783973221997761
185	0.6784064732593966
186	0.6784064732593966
187	0.6784064732593966
188	0.6784064732593966
189	0.6784064732593966
190	0.6784064732593966
191	0.6784064732593966
192	0.6783973221997761
193	0.6783973221997761
194	0.6783973221997761
195	0.6783973221997761
196	0.6783973221997761
197	0.6783973221997761
198	0.6783973221997761
199	0.6783973221997761
200	0.6783973221997761
201	0.6783973221997761
202	0.6783973221997761
203	0.6783973221997761
204	0.6783973221997761
205	0.6783973221997761
206	0.6783973221997761
207	0.6783973221997761
208	0.6783973221997761
209	0.6783973221997761
210	0.6783973221997761
211	0.6783973221997761
212	0.6783973221997761
213	0.6783973221997761
214	0.6783973221997761
215	0.6783973221997761
216	0.6783973221997761
217	0.6783973221997761
218	0.6783973221997761
219	0.6783973221997761
220	0.6783973221997761
221	0.6783973221997761
222	0.6783973221997761
223	0.6783973221997761
224	0.6783973221997761
225	0.6783973221997761
226	0.6783973221997761
227	0.6783973221997761
228	0.6783973221997761
229	0.6783973221997761
230	0.6783973221997761
231	0.6783973221997761
232	0.6783973221997761
233	0.6783973221997761
234	0.6783973221997761
235	0.6783973221997761
236	0.6783973221997761
237	0.6783973221997761
238	0.6783973221997761
239	0.6783973221997761
240	0.6783973221997761
241	0.6783973221997761
242	0.6783973221997761
243	0.6783973221997761
244	0.6783973221997761
245	0.6783973221997761
246	0.6783973221997761
247	0.6783973221997761
248	0.6783973221997761
249	0.6783973221997761
250	0.6783973221997761
251	0.6783973221997761
252	0.6783973221997761
253	0.6783973221997761
254	0.6783973221997761
255	0.6783973221997761
256	0.6783973221997761
257	0.6783973221997761
258	0.6783973221997761
259	0.6783973221997761
260	0.6783973221997761
261	0.6783973221997761
262	0.6783973221997761
263	0.6783973221997761
264	0.6783973221997761
265	0.6783973221997761
266	0.6783973221997761
267	0.6783973221997761
268	0.6783973221997761
269	0.6783973221997761
270	0.6783973221997761
271	0.6783973221997761
272	0.6783973221997761
273	0.6783973221997761
274	0.6783973221997761
275	0.6783973221997761
276	0.6783973221997761
277	0.6783973221997761
278	0.6783973221997761
279	0.6783973221997761
280	0.6783973221997761
281	0.6783973221997761
282	0.6783973221997761
283	0.6783973221997761
284	0.6783973221997761
285	0.6783973221997761
286	0.6783973221997761
287	0.6783973221997761
288	0.6783973221997761
289	0.6783973221997761
290	0.6783973221997761
291	0.6783973221997761
292	0.6783973221997761
293	0.6783973221997761
294	0.6783973221997761
295	0.6783973221997761
296	0.6783973221997761
297	0.6783973221997761
298	0.6783973221997761
299	0.6783973221997761
300	0.6783973221997761
301	0.6783973221997761
302	0.6783973221997761
303	0.6783973221997761
304	0.6783973221997761
305	0.6783973221997761
306	0.6783973221997761
307	0.6783973221997761
308	0.6783973221997761
309	0.6783973221997761
310	0.6783973221997761
311	0.6783973221997761
312	0.6783973221997761
313	0.6783973221997761
314	0.6783973221997761
315	0.6783973221997761
316	0.6783973221997761
317	0.6783973221997761
318	0.6783973221997761
319	0.6783973221997761
320	0.6783973221997761
321	0.6783973221997761
322	0.6783973221997761
323	0.6783973221997761
324	0.6783973221997761
325	0.6783973221997761
326	0.6783973221997761
327	0.6783973221997761
328	0.6783973221997761
329	0.6783973221997761
330	0.6783973221997761
331	0.6783973221997761
332	0.6783973221997761
333	0.6783973221997761
334	0.6783973221997761
335	0.6783973221997761
336	0.6783973221997761
337	0.6783973221997761
338	0.6783973221997761
339	0.6783973221997761
340	0.6783973221997761
341	0.6783973221997761
342	0.6783973221997761
343	0.6783973221997761
344	0.6783973221997761
345	0.6783973221997761
346	0.6783973221997761
347	0.6783973221997761
348	0.6783973221997761
349	0.6783973221997761
350	0.6783973221997761
351	0.6783973221997761
352	0.6783973221997761
353	0.6783973221997761
354	0.6783973221997761
355	0.6783973221997761
356	0.6783973221997761
357	0.6783973221997761
358	0.6783973221997761
359	0.6783973221997761
360	0.6783973221997761
361	0.6783973221997761
362	0.6783973221997761
363	0.6783973221997761
364	0.6783973221997761
365	0.6783973221997761
366	0.6783973221997761
367	0.6783973221997761
368	0.6783973221997761
369	0.6783973221997761
370	0.6783973221997761
371	0.6783973221997761
372	0.6783973221997761
373	0.6783973221997761
374	0.6783973221997761
375	0.6783973221997761
376	0.6783973221997761
377	0.6783973221997761
378	0.6783973221997761
379	0.6783973221997761
380	0.6783973221997761
381	0.6783973221997761
382	0.6783973221997761
383	0.6783973221997761
384	0.6783973221997761
385	0.6783973221997761
386	0.6783973221997761
387	0.6783973221997761
388	0.6783973221997761
389	0.6783973221997761
390	0.6783973221997761
391	0.6783973221997761
392	0.6783973221997761
393	0.6783973221997761
394	0.6783973221997761
395	0.6783973221997761
396	0.6783973221997761
397	0.6783973221997761
398	0.6783973221997761
399	0.6783973221997761
400	0.6783973221997761
401	0.6783973221997761
402	0.6783973221997761
403	0.6783973221997761
404	0.6783973221997761
405	0.6783973221997761
406	0.6783973221997761
407	0.6783973221997761
408	0.6783973221997761
409	0.6783973221997761
410	0.6783973221997761
411	0.6783973221997761
412	0.6783973221997761
413	0.6783973221997761
414	0.6783973221997761
415	0.6783973221997761
416	0.6783973221997761
417	0.6783973221997761
418	0.6783973221997761
419	0.6783973221997761
420	0.6783973221997761
421	0.6783973221997761
422	0.6783973221997761
423	0.6783973221997761
424	0.6783973221997761
425	0.6783973221997761
426	0.6783973221997761
427	0.6783973221997761
428	0.6783973221997761
429	0.6783973221997761
430	0.6783973221997761
431	0.6783973221997761
432	0.6783973221997761
433	0.6783973221997761
434	0.6783973221997761
435	0.6783973221997761
436	0.6783973221997761
437	0.6783973221997761
438	0.6783973221997761
439	0.6783973221997761
440	0.6783973221997761
441	0.6783973221997761
442	0.6783973221997761
443	0.6783973221997761
444	0.6783973221997761
445	0.6783973221997761
446	0.6783973221997761
447	0.6783973221997761
448	0.6783973221997761
449	0.6783973221997761
450	0.6783973221997761
451	0.6783973221997761
452	0.6783973221997761
453	0.6783973221997761
454	0.6783973221997761
455	0.6783973221997761
456	0.6783973221997761
457	0.6783973221997761
458	0.6783973221997761
459	0.6783973221997761
460	0.6783973221997761
461	0.6783973221997761
462	0.6783973221997761
463	0.6783973221997761
464	0.6783973221997761
465	0.6783973221997761
466	0.6783973221997761
467	0.6783973221997761
468	0.6783973221997761
469	0.6783973221997761
470	0.6783973221997761
471	0.6783973221997761
472	0.6783973221997761
473	0.6783973221997761
474	0.6783973221997761
475	0.6783973221997761
476	0.6783973221997761
477	0.6783973221997761
478	0.6783973221997761
479	0.6783973221997761
480	0.6783973221997761
481	0.6783973221997761
482	0.6783973221997761
483	0.6783973221997761
484	0.6783973221997761
485	0.6783973221997761
486	0.6783973221997761
487	0.6783973221997761
488	0.6783973221997761
489	0.6783973221997761
490	0.6783973221997761
491	0.6783973221997761
492	0.6783973221997761
493	0.6783973221997761
494	0.6783973221997761
495	0.6783973221997761
496	0.6783973221997761
497	0.6783973221997761
498	0.6783973221997761
499	0.6783973221997761
500	0.6783973221997761
501	0.6783973221997761
502	0.6783973221997761
503	0.6783973221997761
504	0.6783973221997761
505	0.6783973221997761
506	0.6783973221997761
507	0.6783973221997761
508	0.6783973221997761
509	0.6783973221997761
510	0.6783973221997761
511	0.6783973221997761
512	0.6783973221997761
513	0.6783973221997761
514	0.6783973221997761
515	0.6783973221997761
516	0.6783973221997761
517	0.6783973221997761
518	0.6783973221997761
519	0.6783973221997761
520	0.6783973221997761
521	0.6783973221997761
522	0.6783973221997761
523	0.6783973221997761
524	0.6783973221997761
525	0.6783973221997761
526	0.6783973221997761
527	0.6783973221997761
528	0.6783973221997761
529	0.6783973221997761
530	0.6783973221997761
531	0.6783973221997761
532	0.6783973221997761
533	0.6783973221997761
534	0.6783973221997761
535	0.6783973221997761
536	0.6783973221997761
537	0.6783973221997761
538	0.6783973221997761
539	0.6783973221997761
540	0.6783973221997761
541	0.6783973221997761
542	0.6783973221997761
543	0.6783973221997761
544	0.6783973221997761
545	0.6783973221997761
546	0.6783973221997761
547	0.6783973221997761
548	0.6783973221997761
549	0.6783973221997761
550	0.6783973221997761
551	0.6783973221997761
552	0.6783973221997761
553	0.6783973221997761
554	0.6783973221997761
555	0.6783973221997761
556	0.6783973221997761
557	0.6783973221997761
558	0.6783973221997761
559	0.6783973221997761
560	0.6783973221997761
561	0.6783973221997761
562	0.6783973221997761
563	0.6783973221997761
564	0.6783973221997761
565	0.6783973221997761
566	0.6783973221997761
567	0.6783973221997761
568	0.6783973221997761
569	0.6783973221997761
570	0.6783973221997761
571	0.6783973221997761
572	0.6783973221997761
573	0.6783973221997761
574	0.6783973221997761
575	0.6783973221997761
576	0.6783973221997761
577	0.6783973221997761
578	0.6783973221997761
579	0.6783973221997761
580	0.6783973221997761
581	0.6783973221997761
582	0.6783973221997761
583	0.6783973221997761
584	0.6783973221997761
585	0.6783973221997761
586	0.6783973221997761
587	0.6783973221997761
588	0.6783973221997761
589	0.6783973221997761
590	0.6783973221997761
591	0.6783973221997761
592	0.6783973221997761
593	0.6783973221997761
594	0.6783973221997761
595	0.6783973221997761
596	0.6783973221997761
597	0.6783973221997761
598	0.6783973221997761
599	0.6783973221997761
600	0.6783973221997761
601	0.6783973221997761
602	0.6783973221997761
603	0.6783973221997761
604	0.6783973221997761
605	0.6783973221997761
606	0.6783973221997761
607	0.6783973221997761
608	0.6783973221997761
609	0.6783973221997761
610	0.6783973221997761
611	0.6783973221997761
612	0.6783973221997761
613	0.6783973221997761
614	0.6783973221997761
615	0.6783973221997761
616	0.6783973221997761
617	0.6783973221997761
618	0.6783973221997761
619	0.6783973221997761
620	0.6783973221997761
621	0.6783973221997761
622	0.6783973221997761
623	0.6783973221997761
624	0.6783973221997761
625	0.6783973221997761
626	0.6783973221997761
627	0.6783973221997761
628	0.6783973221997761
629	0.6783973221997761
630	0.6783973221997761
631	0.6783973221997761
632	0.6783973221997761
633	0.6783973221997761
634	0.6783973221997761
635	0.6783973221997761
636	0.6783973221997761
637	0.6783973221997761
638	0.6783973221997761
639	0.6783973221997761
640	0.6783973221997761
641	0.6783973221997761
642	0.6783973221997761
643	0.6783973221997761
644	0.6783973221997761
645	0.6783973221997761
646	0.6783973221997761
647	0.6783973221997761
648	0.6783973221997761
649	0.6783973221997761
650	0.6783973221997761
651	0.6783973221997761
652	0.6783973221997761
653	0.6783973221997761
654	0.6783973221997761
655	0.6783973221997761
656	0.6783973221997761
657	0.6783973221997761
658	0.6783973221997761
659	0.6783973221997761
660	0.6783973221997761
661	0.6783973221997761
662	0.6783973221997761
663	0.6783973221997761
664	0.6783973221997761
665	0.6783973221997761
666	0.6783973221997761
667	0.6783973221997761
668	0.6783973221997761
669	0.6783973221997761
670	0.6783973221997761
671	0.6783973221997761
672	0.6783973221997761
673	0.6783973221997761
674	0.6783973221997761
675	0.6783973221997761
676	0.6783973221997761
677	0.6783973221997761
678	0.6783973221997761
679	0.6783973221997761
680	0.6783973221997761
681	0.6783973221997761
682	0.6783973221997761
683	0.6783973221997761
684	0.6783973221997761
685	0.6783973221997761
686	0.6783973221997761
687	0.6783973221997761
688	0.6783973221997761
689	0.6783973221997761
690	0.6783973221997761
691	0.6783973221997761
692	0.6783973221997761
693	0.6783973221997761
694	0.6783973221997761
695	0.6783973221997761
696	0.6783973221997761
697	0.6783973221997761
698	0.6783973221997761
699	0.6783973221997761
700	0.6783973221997761
701	0.6783973221997761
702	0.6783973221997761
703	0.6783973221997761
704	0.6783973221997761
705	0.6783973221997761
706	0.6783973221997761
707	0.6783973221997761
708	0.6783973221997761
709	0.6783973221997761
710	0.6783973221997761
711	0.6783973221997761
712	0.6783973221997761
713	0.6783973221997761
714	0.6783973221997761
715	0.6783973221997761
716	0.6783973221997761
717	0.6783973221997761
718	0.6783973221997761
719	0.6783973221997761
720	0.6783973221997761
721	0.6783973221997761
722	0.6783973221997761
723	0.6783973221997761
724	0.6783973221997761
725	0.6783973221997761
726	0.6783973221997761
727	0.6783973221997761
728	0.6783973221997761
729	0.6783973221997761
730	0.6783973221997761
731	0.6783973221997761
732	0.6783973221997761
733	0.6783973221997761
734	0.6783973221997761
735	0.6783973221997761
736	0.6783973221997761
737	0.6783973221997761
738	0.6783973221997761
739	0.6783973221997761
740	0.6783973221997761
741	0.6783973221997761
742	0.6783973221997761
743	0.6783973221997761
744	0.6783973221997761
745	0.6783973221997761
746	0.6783973221997761
747	0.6783973221997761
748	0.6783973221997761
749	0.6783973221997761
750	0.6783973221997761
751	0.6783973221997761
752	0.6783973221997761
753	0.6783973221997761
754	0.6783973221997761
755	0.6783973221997761
756	0.6783973221997761
757	0.6783973221997761
758	0.6783973221997761
759	0.6783973221997761
760	0.6783973221997761
761	0.6783973221997761
762	0.6783973221997761
763	0.6783973221997761
764	0.6783973221997761
765	0.6783973221997761
766	0.6783973221997761
767	0.6783973221997761
768	0.6783973221997761
769	0.6783973221997761
770	0.6783973221997761
771	0.6783973221997761
772	0.6783973221997761
773	0.6783973221997761
774	0.6783973221997761
775	0.6783973221997761
776	0.6783973221997761
777	0.6783973221997761
778	0.6783973221997761
779	0.6783973221997761
780	0.6783973221997761
781	0.6783973221997761
782	0.6783973221997761
783	0.6783973221997761
784	0.6783973221997761
785	0.6783973221997761
786	0.6783973221997761
787	0.6783973221997761
788	0.6783973221997761
789	0.6783973221997761
790	0.6783973221997761
791	0.6783973221997761
792	0.6783973221997761
793	0.6783973221997761
794	0.6783973221997761
795	0.6783973221997761
796	0.6783973221997761
797	0.6783973221997761
798	0.6783973221997761
799	0.6783973221997761
800	0.6783973221997761
801	0.6783973221997761
802	0.6783973221997761
803	0.6783973221997761
804	0.6783973221997761
805	0.6783973221997761
806	0.6783973221997761
807	0.6783973221997761
808	0.6783973221997761
809	0.6783973221997761
810	0.6783973221997761
811	0.6783973221997761
812	0.6783973221997761
813	0.6783973221997761
814	0.6783973221997761
815	0.6783973221997761
816	0.6783973221997761
817	0.6783973221997761
818	0.6783973221997761
819	0.6783973221997761
820	0.6783973221997761
821	0.6783973221997761
822	0.6783973221997761
823	0.6783973221997761
824	0.6783973221997761
825	0.6783973221997761
826	0.6783973221997761
827	0.6783973221997761
828	0.6783973221997761
829	0.6783973221997761
830	0.6783973221997761
831	0.6783973221997761
832	0.6783973221997761
833	0.6783973221997761
834	0.6783973221997761
835	0.6783973221997761
836	0.6783973221997761
837	0.6783973221997761
838	0.6783973221997761
839	0.6783973221997761
840	0.6783973221997761
841	0.6783973221997761
842	0.6783973221997761
843	0.6783973221997761
844	0.6783973221997761
845	0.6783973221997761
846	0.6783973221997761
847	0.6783973221997761
848	0.6783973221997761
849	0.6783973221997761
850	0.6783973221997761
851	0.6783973221997761
852	0.6783973221997761
853	0.6783973221997761
854	0.6783973221997761
855	0.6783973221997761
856	0.6783973221997761
857	0.6783973221997761
858	0.6783973221997761
859	0.6783973221997761
860	0.6783973221997761
861	0.6783973221997761
862	0.6783973221997761
863	0.6783973221997761
864	0.6783973221997761
865	0.6783973221997761
866	0.6783973221997761
867	0.6783973221997761
868	0.6783973221997761
869	0.6783973221997761
870	0.6783973221997761
871	0.6783973221997761
872	0.6783973221997761
873	0.6783973221997761
874	0.6783973221997761
875	0.6783973221997761
876	0.6783973221997761
877	0.6783973221997761
878	0.6783973221997761
879	0.6783973221997761
880	0.6783973221997761
881	0.6783973221997761
882	0.6783973221997761
883	0.6783973221997761
884	0.6783973221997761
885	0.6783973221997761
886	0.6783973221997761
887	0.6783973221997761
888	0.6783973221997761
889	0.6783973221997761
890	0.6783973221997761
891	0.6783973221997761
892	0.6783973221997761
893	0.6783973221997761
894	0.6783973221997761
895	0.6783973221997761
896	0.6783973221997761
897	0.6783973221997761
898	0.6783973221997761
899	0.6783973221997761
900	0.6783973221997761
901	0.6783973221997761
902	0.6783973221997761
903	0.6783973221997761
904	0.6783973221997761
905	0.6783973221997761
906	0.6783973221997761
907	0.6783973221997761
908	0.6783973221997761
909	0.6783973221997761
910	0.6783973221997761
911	0.6783973221997761
912	0.6783973221997761
913	0.6783973221997761
914	0.6783973221997761
915	0.6783973221997761
916	0.6783973221997761
917	0.6783973221997761
918	0.6783973221997761
919	0.6783973221997761
920	0.6783973221997761
921	0.6783973221997761
922	0.6783973221997761
923	0.6783973221997761
924	0.6783973221997761
925	0.6783973221997761
926	0.6783973221997761
927	0.6783973221997761
928	0.6783973221997761
929	0.6783973221997761
930	0.6783973221997761
931	0.6783973221997761
932	0.6783973221997761
933	0.6783973221997761
934	0.6783973221997761
935	0.6783973221997761
936	0.6783973221997761
937	0.6783973221997761
938	0.6783973221997761
939	0.6783973221997761
940	0.6783973221997761
941	0.6783973221997761
942	0.6783973221997761
943	0.6783973221997761
944	0.6783973221997761
945	0.6783973221997761
946	0.6783973221997761
947	0.6783973221997761
948	0.6783973221997761
949	0.6783973221997761
950	0.6783973221997761
951	0.6783973221997761
952	0.6783973221997761
953	0.6783973221997761
954	0.6783973221997761
955	0.6783973221997761
956	0.6783973221997761
957	0.6783973221997761
958	0.6783973221997761
959	0.6783973221997761
960	0.6783973221997761
961	0.6783973221997761
962	0.6783973221997761
963	0.6783973221997761
964	0.6783973221997761
965	0.6783973221997761
966	0.6783973221997761
967	0.6783973221997761
968	0.6783973221997761
969	0.6783973221997761
970	0.6783973221997761
971	0.6783973221997761
972	0.6783973221997761
973	0.6783973221997761
974	0.6783973221997761
975	0.6783973221997761
976	0.6783973221997761
977	0.6783973221997761
978	0.6783973221997761
979	0.6783973221997761
980	0.6783973221997761
981	0.6783973221997761
982	0.6783973221997761
983	0.6783973221997761
984	0.6783973221997761
985	0.6783973221997761
986	0.6783973221997761
987	0.6783973221997761
988	0.6783973221997761
989	0.6783973221997761
990	0.6783973221997761
991	0.6783973221997761
992	0.6783973221997761
993	0.6783973221997761
994	0.6783973221997761
995	0.6783973221997761
996	0.6783973221997761
997	0.6783973221997761
998	0.6783973221997761
999	0.6783973221997761
1000	0.6783973221997761
